"","GLOB_EFF0.1","CLUSTERING0.1","GLOB_EFF0.2","CLUSTERING0.2","GLOB_EFF0.3","CLUSTERING0.3","PH_BS","PH_BD","PH_CS","MST_LEAF","MST_DIAM","RAW_FC"
"sub-119126",0.926076305306234,0.556695836202697,2.02673666291252,0.53735588329148,3.57524939871727,0.550855782992742,0.820225054936239,1.1156354407,0.507770128796211,0.424657534246575,0.224770642201835,0.112741594473327
"sub-119732",0.9232066451554,0.506124924196483,1.88835831857181,0.530746597333383,3.29703851979417,0.550274742288957,0.864356674024312,1.419699782,0.471334663192409,0.410958904109589,0.155963302752294,0.118380981031018
"sub-119833",0.919790511821139,0.507174410730984,1.76362460592402,0.546198440847632,2.95126334405368,0.579395564498307,0.836918382377064,1.3540524931,0.519869838904035,0.4337899543379,0.192660550458716,0.124112838165092
"sub-120010",0.900070716146268,0.528918373424213,1.79166317941438,0.553770638107988,3.02432535531825,0.579173856319178,0.858691335741284,1.3349592025,0.487120984975925,0.410958904109589,0.155963302752294,0.124481847943315
"sub-120111",1.13688342700324,0.475020800926093,2.20857668639834,0.484550965984306,3.79501333657803,0.513895104654365,0.7886301678,1.1373910906,0.483357948463802,0.406392694063927,0.188073394495413,0.103283819085783
"sub-120212",1.06776769616901,0.496806825729321,2.082556957009,0.499993027374528,3.49613511929336,0.53396078531329,0.807307907998165,1.489721462,0.464302524619313,0.429223744292237,0.188073394495413,0.11095599688104
"sub-120414",0.776012072257463,0.566248399487836,1.56865851326712,0.581454904001534,2.67897708349776,0.606512305530985,0.913399865200917,1.6216084647,0.548652838082872,0.442922374429224,0.13302752293578,0.137884462172218
"sub-120515",0.838619560375028,0.575246770744852,1.61976243535056,0.602323149895445,2.66335290502218,0.646457794547844,0.783451872724771,1.4852978508,0.528714332287827,0.452054794520548,0.160550458715596,0.131784193601847
"sub-120717",1.23420750797879,0.44548604778406,2.38269927528494,0.456446094067158,3.99548201244998,0.490723729554265,0.707339242030734,1.0504437447,0.43612784660782,0.388127853881279,0.192660550458716,0.0970863347774792
"sub-121416",1.38425133266632,0.386934016033487,2.60466606117921,0.41326633552069,4.31254802460516,0.461105577796374,0.692114213904587,1.0888025352,0.436577973641029,0.424657534246575,0.165137614678899,0.0903389761074936
"sub-121618",1.21021813717148,0.480849677684817,2.3401789040649,0.469654127387994,3.94891049388901,0.500778232671174,0.698637999130275,1.3019076581,0.403305167698502,0.424657534246575,0.146788990825688,0.0990603800816047
"sub-121921",1.05937597116976,0.475358246698511,2.07708886550051,0.466162226728253,3.42928176844016,0.49972494223787,0.816293298586697,1.5566548514,0.46083986704049,0.420091324200913,0.220183486238532,0.11145575447946
"sub-122317",1.07252785948391,0.502281428646352,2.13317475495692,0.509921447274458,3.68494591602811,0.528816471389616,0.776078016792661,1.2586245441,0.47819338246517,0.438356164383562,0.151376146788991,0.106218925705008
"sub-122418",1.03251874200669,0.490400796163937,2.00423186791506,0.491638269236276,3.38932077653606,0.523276210457528,0.801063543227982,1.2897620243,0.522929898332176,0.4337899543379,0.174311926605505,0.112879027151787
"sub-122620",0.90143798435637,0.5097260445334,1.76561524983734,0.55892180502928,2.89285301392621,0.604102340562074,0.797357106213303,1.5816536074,0.471637630142066,0.461187214611872,0.169724770642202,0.123958241587624
"sub-122822",0.965817768999106,0.513460761879122,1.85571723874412,0.531235603702204,3.14128638526949,0.562265331664581,0.794852357627064,1.1472034338,0.519223974392431,0.465753424657534,0.160550458715596,0.118597119672586
"sub-123521",1.05935467843453,0.527533549282739,2.16815272751976,0.510003595828839,3.82200096178963,0.524416677291853,0.787374619505963,1.0680356382,0.487791187913162,0.447488584474886,0.151376146788991,0.105375389729404
"sub-123723",0.83467782348631,0.574856907434928,1.76490142773518,0.590669388818905,2.94996658952427,0.604792430238161,0.791245592493119,1.6368116472,0.473067095254467,0.438356164383562,0.142201834862385,0.125432940279909
"sub-123824",1.09487506958247,0.491530233960658,2.12605999325824,0.484420559144703,3.61023113455689,0.507065056137741,0.792859450695413,1.3446866327,0.494930468796538,0.401826484018265,0.160550458715596,0.108421781905858
"sub-123925",1.01680028929276,0.525749908067312,2.02270935812126,0.519457991497348,3.46537901464611,0.54338301438658,0.802922473818807,1.1301047564,0.510776294110191,0.429223744292237,0.18348623853211,0.111374284116667
"sub-124422",0.953988518036978,0.562321168616033,2.021824972303,0.5494453589734,3.581933263498,0.564882082418681,0.822172107365138,1.4643219361,0.475385557795327,0.429223744292237,0.146788990825688,0.111687867938208
"sub-124624",0.834102179071294,0.559061556174807,1.78497126395699,0.55783355132579,3.07077454324108,0.566696911821626,0.869474850236238,1.6068965476,0.503755894949443,0.452054794520548,0.155963302752294,0.126027861563708
"sub-124826",1.0452531481051,0.462254449111921,2.09740125599971,0.491332034029965,3.54163143891039,0.521103409576401,0.7861633469,1.436472857,0.445891787099789,0.424657534246575,0.165137614678899,0.109422753293611
"sub-125222",1.0114520285634,0.537004988292782,2.02466592076747,0.516028877459539,3.44734627765456,0.531103105681008,0.799494896285321,1.144992679,0.517687669051962,0.429223744292237,0.178899082568807,0.112825275772264
"sub-125424",0.787542887646739,0.564447012374212,1.62878119467676,0.58649431091362,2.79048247024624,0.610084437253514,0.868882586447248,1.2678013573,0.49102117569666,0.442922374429224,0.197247706422018,0.131616038141783
"sub-125525",1.21962050699042,0.439564124056999,2.319840351595,0.452948738318432,3.88963339339373,0.485952683861408,0.737857993742661,1.1060060204,0.459196309221989,0.474885844748858,0.188073394495413,0.0993330041617297
"sub-126325",1.14572735320354,0.479321207194391,2.17701878888117,0.49183873490967,3.57476728422546,0.525891990643808,0.720039660712844,1.2481658328,0.48771423963878,0.45662100456621,0.155963302752294,0.105238147415726
